cell_id,suite,hardware,replicate_1_median_ms,replicate_2_median_ms,mean_replicate_median_ms,signed_difference_pct,absolute_difference_pct
11f9f7e15ef95562058f,attention,B200,0.0809440016746521,0.10635200142860413,0.09364800155162811,27.131384901945403,27.131384901945403
121da6ccd0185451db64,attention,H100,0.6897760033607483,0.6955200135707855,0.6926480084657669,0.8292827150056147,0.8292827150056147
1229ec8cd8ce50d36f7b,distributed_moe,A100-40GB,0.20529600232839584,0.22579199820756912,0.21554400026798248,9.508961443459771,9.508961443459771
1231a64dc65ab526890a,distributed_moe,A100-40GB,0.20843199640512466,0.17657600343227386,0.19250399991869926,-16.548223925894852,16.548223925894852
12afbb3a03ff0096527d,attention,B200,89.06919860839844,89.17572784423828,89.12246322631836,0.11953129658156157,0.11953129658156157
12b04588de37f573e9b4,attention,A100-40GB,0.40140800178050995,0.41574400663375854,0.40857600420713425,3.5087730815392493,3.5087730815392493
12b67d93892530ef3313,attention,A100-40GB,5.608959913253784,5.611519813537598,5.610239863395691,0.04562907016713639,0.04562907016713639
12c16aeb98589ff65976,single_moe,B200,11.506911754608154,11.342927932739258,11.424919843673706,-1.435317044781709,1.435317044781709
12c45eac4507492c473c,attention,A100-40GB,2.815999984741211,2.001919984817505,2.408959984779358,-33.79383655466861,33.79383655466861
12d6a6063c0d0817ea00,attention,B200,0.6898080110549927,0.6390720009803772,0.6644400060176849,-7.635905366189686,7.635905366189686
131856470855f6b11b3b,single_moe,A100-40GB,0.3747840076684952,0.40243199467658997,0.38860800117254257,7.1146211412716225,7.1146211412716225
136bce87c316aae9967b,attention,B200,0.17523200064897537,0.17950399965047836,0.17736800014972687,2.4085511467100846,2.4085511467100846
13824a05fb1668289fad,single_moe,A100-40GB,48.714752197265625,48.76083183288574,48.737792015075684,0.09454600570715992,0.09454600570715992
13a1a19193f3c147f0f4,distributed_moe,A100-40GB,8.524191856384277,9.324160099029541,8.92417597770691,8.964057237818137,8.964057237818137
13cec85d09bf3ae95b9e,attention,B200,0.28328000009059906,0.26153600215911865,0.27240800112485886,-7.982143638106281,7.982143638106281
13dfcd1e75bc8cddc45d,attention,A100-40GB,0.8043519854545593,0.6277120113372803,0.7160319983959198,-24.669284963939344,24.669284963939344
141d3b153f9525446d75,attention,B200,0.27264000475406647,0.27431999146938324,0.27347999811172485,0.6142996661241921,0.6142996661241921
141dd71ac7e920c58eda,attention,A100-40GB,1.3639679551124573,1.0839040279388428,1.22393599152565,-22.88223641699691,22.88223641699691
1462d510ce1109d7f947,single_moe,A100-40GB,7.274496078491211,8.14847993850708,7.7114880084991455,11.333530688923018,11.333530688923018
1475d80c211c7c47080f,distributed_moe,H100,0.16942399740219116,0.10041600093245506,0.1349199991673231,-51.14734427485044,51.14734427485044
148d609e9fb7b50473fc,attention,A100-40GB,0.6312959790229797,0.6389760076999664,0.6351359933614731,1.2091943705378672,1.2091943705378672
14940e0bbb264940878e,distributed_moe,H100,0.1735680028796196,0.19337599724531174,0.18347200006246567,10.796194710336303,10.796194710336303
1505bc35c69f164a671a,attention,A100-40GB,22.208511352539062,22.17881679534912,22.193664073944092,-0.13379745269193088,0.13379745269193088
1505f36b9c7a41b55679,attention,B200,0.21505599468946457,0.2455200031399727,0.23028799891471863,13.228656549223695,13.228656549223695
153e7f4b8a0deea1540c,distributed_moe,A100-40GB,0.47406400740146637,0.4749920070171356,0.474528007209301,0.19556266470483288,0.19556266470483288
15466fbe0f1519f4a77b,attention,H100,1.567471981048584,1.5468639731407166,1.5571679770946503,-1.3234286994725941,1.3234286994725941
